62200;S10;BOX_1000_000001
84030;S10;BOX_1000_000002
105360;S10;BOX_1000_000003
125790;S10;BOX_1000_000004
147010;S10;BOX_1000_000005
167520;S10;BOX_1000_000006
190000;S10;BOX_1000_000007
210070;S10;BOX_1000_000008
231920;S10;BOX_1000_000009
252980;S10;BOX_1000_000010
274380;S10;BOX_1000_000011
400910;S10;BOX_1000_000012
404910;S10;BOX_1000_000013
408910;S10;BOX_1000_000014
412910;S10;BOX_1000_000015
417080;S10;BOX_1000_000016
466360;S10;BOX_1000_000017
487660;S10;BOX_1010_000018
511540;S10;BOX_1010_000019
540880;S10;BOX_1010_000020
571310;S10;BOX_1010_000021
606190;S10;BOX_1010_000022
637510;S10;BOX_1010_000023
666110;S10;BOX_1010_000024
696700;S10;BOX_1010_000025
726720;S10;BOX_1010_000026
756870;S10;BOX_1010_000027
787070;S10;BOX_1010_000028
816930;S10;BOX_1010_000029
846500;S10;BOX_1010_000030
1099630;S10;BOX_1010_000031
1107350;S10;BOX_1010_000032
1115460;S10;BOX_1010_000033
1122900;S10;BOX_1010_000034
1130470;S10;BOX_1010_000035
1150130;S10;BOX_1010_000036
1182780;S10;BOX_1010_000037
1215740;S10;BOX_1010_000038
1244450;S10;BOX_1010_000039
1278450;S10;BOX_1010_000040
1323990;S10;BOX_1020_000041
1342150;S10;BOX_1020_000042
1364070;S10;BOX_1020_000043
1383990;S10;BOX_1020_000044
1406170;S10;BOX_1020_000045
1430050;S10;BOX_1020_000046
1450900;S10;BOX_1020_000047
1470300;S10;BOX_1020_000048
1496950;S10;BOX_1020_000049
1516620;S10;BOX_1020_000050
1541890;S10;BOX_1020_000051
1562350;S10;BOX_1020_000052
1583530;S10;BOX_1020_000053
1604450;S10;BOX_1020_000054
1624810;S10;BOX_1020_000055
1645780;S10;BOX_1020_000056
1667520;S10;BOX_1020_000057
1720540;S10;BOX_1030_000058
1864650;S10;BOX_1030_000059
1868820;S10;BOX_1030_000060
2109410;S10;BOX_1030_000061
2117700;S10;BOX_1030_000062
2125810;S10;BOX_1030_000063
2133910;S10;BOX_1030_000064
2141370;S10;BOX_1030_000065
2148660;S10;BOX_1030_000066
2160090;S10;BOX_1030_000067
2176130;S10;BOX_1030_000068
2193560;S10;BOX_1030_000069
2208830;S10;BOX_1030_000070
2224810;S10;BOX_1030_000071
2241320;S10;BOX_1030_000072
2256360;S10;BOX_1030_000073
2272650;S10;BOX_1030_000074
2289190;S10;BOX_1030_000075
2304770;S10;BOX_1030_000076
2321240;S10;BOX_1030_000077
2338500;S10;BOX_1030_000078
2354310;S10;BOX_1030_000079
2371800;S10;BOX_1030_000080
2388140;S10;BOX_1030_000081
2403730;S10;BOX_1030_000082
2419410;S10;BOX_1030_000083
2435860;S10;BOX_1030_000084
2452070;S10;BOX_1030_000085
2465830;S10;BOX_1000_000086
2483150;S10;BOX_1000_000087
2503900;S10;BOX_1000_000088
2533530;S10;BOX_1000_000089
2552980;S10;BOX_1000_000090
2575260;S10;BOX_1000_000091
2595340;S10;BOX_1000_000092
2620290;S10;BOX_1000_000093
2640430;S10;BOX_1000_000094
2662020;S10;BOX_1000_000095
2683070;S10;BOX_1000_000096
2704320;S10;BOX_1000_000097
2724600;S10;BOX_1000_000098
2749670;S10;BOX_1000_000099
2770010;S10;BOX_1000_000100
2791670;S10;BOX_1000_000101
2812400;S10;BOX_1000_000102
2868500;S10;BOX_1010_000103
2896260;S10;BOX_1010_000104
2925250;S10;BOX_1010_000105
2955180;S10;BOX_1010_000106
2984240;S10;BOX_1010_000107
3214220;S10;BOX_1010_000108
3222590;S10;BOX_1010_000109
3230770;S10;BOX_1010_000110
3238920;S10;BOX_1010_000111
3295800;S10;BOX_1010_000112
3324140;S10;BOX_1010_000113
3355030;S10;BOX_1010_000114
3385360;S10;BOX_1010_000115
3760940;S10;BOX_1010_000116
3777180;S10;BOX_1010_000117
3793930;S10;BOX_1010_000118
3811030;S10;BOX_1010_000119
3826310;S10;BOX_1010_000120
3844590;S10;BOX_1010_000121
3874730;S10;BOX_1010_000122
3904390;S10;BOX_1010_000123
3935460;S10;BOX_1010_000124
3965260;S10;BOX_1010_000125
4259240;S10;BOX_1020_000126
4263240;S10;BOX_1020_000127
