422090;S12;PAL_000001
821940;S12;PAL_000002
1321100;S12;PAL_000003
1567360;S12;PAL_000004
1717650;S12;PAL_000005
2343510;S12;PAL_000006
2462940;S12;PAL_000007
2709330;S12;PAL_000008
2865610;S12;PAL_000009
3831320;S12;PAL_000010
4187370;S12;PAL_000011
4804230;S12;PAL_000012
5423390;S12;PAL_000013
5733390;S12;PAL_000014
5857540;S12;PAL_000015
6341140;S12;PAL_000016
6785250;S12;PAL_000017
6981000;S12;PAL_000018
7628930;S12;PAL_000019
8122040;S12;PAL_000020
8498090;S12;PAL_000021
8734000;S12;PAL_000022
8836000;S12;PAL_000023
9673750;S12;PAL_000024
9857820;S12;PAL_000025
10020260;S12;PAL_000026
11053550;S12;PAL_000027
11683080;S12;PAL_000028
12080100;S12;PAL_000029
12984990;S12;PAL_000030
13020780;S12;PAL_000031
13580650;S12;PAL_000032
13976220;S12;PAL_000033
14973400;S12;PAL_000034
15305330;S12;PAL_000035
15620390;S12;PAL_000036
16072690;S12;PAL_000037
16290890;S12;PAL_000038
17092640;S12;PAL_000039
17785500;S12;PAL_000040
18202820;S12;PAL_000041
18975580;S12;PAL_000042
19085900;S12;PAL_000043
19521100;S12;PAL_000044
19659240;S12;PAL_000045
20160270;S12;PAL_000046
20490570;S12;PAL_000047
21112360;S12;PAL_000048
21429850;S12;PAL_000049
22184350;S12;PAL_000050
22424540;S12;PAL_000051
22686470;S12;PAL_000052
23334080;S12;PAL_000053
23406190;S12;PAL_000054
24130100;S12;PAL_000055
24706350;S12;PAL_000056
25105890;S12;PAL_000057
25463890;S12;PAL_000058
26224140;S12;PAL_000059
27106800;S12;PAL_000060
27284060;S12;PAL_000061
27378390;S12;PAL_000062
28134220;S12;PAL_000063
28900280;S12;PAL_000064
29311240;S12;PAL_000065
29585090;S12;PAL_000066
31387770;S12;PAL_000067
31599060;S12;PAL_000068
31755900;S12;PAL_000069
32449940;S12;PAL_000070
32810060;S12;PAL_000071
33047480;S12;PAL_000072
33462910;S12;PAL_000073
33804030;S12;PAL_000074
34603000;S12;PAL_000075
34818980;S12;PAL_000076
35507540;S12;PAL_000077
36177820;S12;PAL_000078
36207500;S12;PAL_000079
37142310;S12;PAL_000080
37365150;S12;PAL_000081
38130420;S12;PAL_000082
38665370;S12;PAL_000083
38961490;S12;PAL_000084
39063770;S12;PAL_000085
39965730;S12;PAL_000086
40191200;S12;PAL_000087
40686210;S12;PAL_000088
41766600;S12;PAL_000089
42305690;S12;PAL_000090
42746720;S12;PAL_000091
43749540;S12;PAL_000092
44134090;S12;PAL_000093
44315260;S12;PAL_000094
45049310;S12;PAL_000095
46068470;S12;PAL_000096
46954930;S12;PAL_000097
47040560;S12;PAL_000098
48000040;S12;PAL_000099
48921060;S12;PAL_000100
49264260;S12;PAL_000101
49629570;S12;PAL_000102
51077280;S12;PAL_000103
51297940;S12;PAL_000104
52361740;S12;PAL_000105
53464140;S12;PAL_000106
54531930;S12;PAL_000107
55779530;S12;PAL_000108
