455870;S105;PZ_1000_172
1285270;S105;PZ_1010_557
1286030;S105;PZ_1010_556
1675960;S105;PZ_1020_734
2436560;S105;PZ_1030_1198
3990600;S105;PZ_1010_1773
3991380;S105;PZ_1010_1772
3992130;S105;PZ_1010_1771
4508380;S105;PZ_1020_1950
6944630;S105;PZ_1010_2984
6945300;S105;PZ_1010_2983
8402680;S105;PZ_1030_3625
8403390;S105;PZ_1030_3623
8789720;S105;PZ_1000_3806
9660490;S105;PZ_1010_4163
9661280;S105;PZ_1010_4160
9661890;S105;PZ_1010_4159
11648080;S105;PZ_1030_4847
12033270;S105;PZ_1000_5023
12988130;S105;PZ_1010_5390
12988690;S105;PZ_1010_5388
14938870;S105;PZ_1030_6049
14939860;S105;PZ_1030_6047
16255490;S105;PZ_1010_6607
16256050;S105;PZ_1010_6606
16256930;S105;PZ_1010_6604
17748850;S105;PZ_1030_7259
17749450;S105;PZ_1030_7257
17750190;S105;PZ_1030_7254
22149450;S105;PZ_1010_9047
22150410;S105;PZ_1010_9045
23370950;S105;PZ_1030_9702
23371770;S105;PZ_1030_9700
23372420;S105;PZ_1030_9699
24096100;S105;PZ_1000_9865
25069940;S105;PZ_1010_10249
25070600;S105;PZ_1010_10248
25440790;S105;PZ_1020_10429
26994470;S105;PZ_1030_10895
31353150;S105;PZ_1030_12102
31354080;S105;PZ_1030_12101
32775080;S105;PZ_1010_12684
34522320;S105;PZ_1030_13344
35342960;S105;PZ_1000_13525
36179860;S105;PZ_1010_13879
38193040;S105;PZ_1030_14559
38193590;S105;PZ_1030_14558
38194210;S105;PZ_1030_14557
39017070;S105;PZ_1000_14731
40155910;S105;PZ_1010_15115
42270980;S105;PZ_1030_15763
43714080;S105;PZ_1010_16329
44261020;S105;PZ_1020_16504
46032190;S105;PZ_1030_16987
46993950;S105;PZ_1000_17160
48774500;S105;PZ_1010_17541
48775090;S105;PZ_1010_17540
48775800;S105;PZ_1010_17538
49232380;S105;PZ_1020_17693
50945770;S105;PZ_1030_18177
50946510;S105;PZ_1030_18176
50947420;S105;PZ_1030_18175
51251280;S105;PZ_1000_18361
52883670;S105;PZ_1010_18736
53432410;S105;PZ_1020_18886
