0;opBox_onBreak;0
861342;opBox_onBreak;1
1088950;opBox_onBreak;0
1876993;opBox_onBreak;1
2098653;opBox_onBreak;0
2980940;opBox_onBreak;1
3203941;opBox_onBreak;0
3987827;opBox_onBreak;1
4176815;opBox_onBreak;0
4985867;opBox_onBreak;1
5205462;opBox_onBreak;0
5988689;opBox_onBreak;1
6188038;opBox_onBreak;0
7040317;opBox_onBreak;1
7236724;opBox_onBreak;0
8120836;opBox_onBreak;1
8340169;opBox_onBreak;0
9131311;opBox_onBreak;1
9370548;opBox_onBreak;0
10211354;opBox_onBreak;1
10408348;opBox_onBreak;0
11238841;opBox_onBreak;1
11478836;opBox_onBreak;0
12315861;opBox_onBreak;1
12533391;opBox_onBreak;0
13322609;opBox_onBreak;1
13506854;opBox_onBreak;0
14316412;opBox_onBreak;1
14505010;opBox_onBreak;0
15372179;opBox_onBreak;1
15610610;opBox_onBreak;0
16412152;opBox_onBreak;1
16651908;opBox_onBreak;0
17532464;opBox_onBreak;1
17733470;opBox_onBreak;0
18575138;opBox_onBreak;1
18798174;opBox_onBreak;0
19663505;opBox_onBreak;1
19869548;opBox_onBreak;0
20689464;opBox_onBreak;1
20928671;opBox_onBreak;0
21708766;opBox_onBreak;1
21902884;opBox_onBreak;0
22691303;opBox_onBreak;1
22880874;opBox_onBreak;0
23744154;opBox_onBreak;1
23967160;opBox_onBreak;0
24864645;opBox_onBreak;1
25062098;opBox_onBreak;0
25880734;opBox_onBreak;1
26072618;opBox_onBreak;0
26882367;opBox_onBreak;1
27071548;opBox_onBreak;0
27895868;opBox_onBreak;1
28085730;opBox_onBreak;0
28920035;opBox_onBreak;1
29100477;opBox_onBreak;0
29992594;opBox_onBreak;1
30182170;opBox_onBreak;0
31045310;opBox_onBreak;1
31262400;opBox_onBreak;0
32050832;opBox_onBreak;1
32235280;opBox_onBreak;0
33070292;opBox_onBreak;1
33309607;opBox_onBreak;0
34146141;opBox_onBreak;1
34383995;opBox_onBreak;0
35275419;opBox_onBreak;1
35486099;opBox_onBreak;0
36306922;opBox_onBreak;1
36511062;opBox_onBreak;0
37300857;opBox_onBreak;1
37515901;opBox_onBreak;0
38297567;opBox_onBreak;1
38499354;opBox_onBreak;0
39327149;opBox_onBreak;1
39561823;opBox_onBreak;0
40406298;opBox_onBreak;1
40620069;opBox_onBreak;0
41437322;opBox_onBreak;1
41676146;opBox_onBreak;0
42481915;opBox_onBreak;1
42662335;opBox_onBreak;0
43456438;opBox_onBreak;1
43637164;opBox_onBreak;0
44465006;opBox_onBreak;1
44675713;opBox_onBreak;0
45479929;opBox_onBreak;1
45706929;opBox_onBreak;0
46569750;opBox_onBreak;1
46793255;opBox_onBreak;0
47578680;opBox_onBreak;1
47799809;opBox_onBreak;0
48684823;opBox_onBreak;1
48910152;opBox_onBreak;0
49797529;opBox_onBreak;1
49996397;opBox_onBreak;0
50826171;opBox_onBreak;1
51048990;opBox_onBreak;0
51945908;opBox_onBreak;1
52152179;opBox_onBreak;0
52965762;opBox_onBreak;1
53201750;opBox_onBreak;0
54009437;opBox_onBreak;1
54232723;opBox_onBreak;0
55069464;opBox_onBreak;1
55297996;opBox_onBreak;0
56140075;opBox_onBreak;1
56342727;opBox_onBreak;0
57143304;opBox_onBreak;1
57355974;opBox_onBreak;0
