468110;S104;PACK_1000_000052
1298020;S104;PACK_1010_000122
1692330;S104;PACK_1020_000174
2835790;S104;PACK_1000_000310
4002960;S104;PACK_1010_000381
4004010;S104;PACK_1010_000380
4779060;S104;PACK_1020_000434
4780380;S104;PACK_1020_000433
5708650;S104;PACK_1030_000520
5710010;S104;PACK_1030_000519
5914260;S104;PACK_1000_000572
8474830;S104;PACK_1030_000772
8475910;S104;PACK_1030_000771
9672080;S104;PACK_1010_000887
11660450;S104;PACK_1030_001030
11661500;S104;PACK_1030_001029
12998820;S104;PACK_1010_001145
13562970;S104;PACK_1020_001191
14950950;S104;PACK_1030_001280
14952250;S104;PACK_1030_001279
16268230;S104;PACK_1010_001398
18174430;S104;PACK_1000_001588
19062660;S104;PACK_1010_001659
19063960;S104;PACK_1010_001658
20467590;S104;PACK_1030_001802
20468640;S104;PACK_1030_001801
21100760;S104;PACK_1000_001855
21101920;S104;PACK_1000_001854
22162030;S104;PACK_1010_001925
22666630;S104;PACK_1020_001978
22667870;S104;PACK_1020_001977
23383340;S104;PACK_1030_002064
23384650;S104;PACK_1030_002063
24107600;S104;PACK_1000_002110
25095160;S104;PACK_1010_002177
25460280;S104;PACK_1020_002230
25461410;S104;PACK_1020_002229
27096710;S104;PACK_1030_002312
27349450;S104;PACK_1000_002365
27350830;S104;PACK_1000_002364
28838340;S104;PACK_1010_002436
28839620;S104;PACK_1010_002435
29286560;S104;PACK_1020_002486
29287710;S104;PACK_1020_002485
31377390;S104;PACK_1030_002574
31724620;S104;PACK_1000_002627
31725670;S104;PACK_1000_002626
32787470;S104;PACK_1010_002698
32788650;S104;PACK_1010_002697
34535420;S104;PACK_1030_002841
34536430;S104;PACK_1030_002840
35495650;S104;PACK_1000_002894
35496900;S104;PACK_1000_002893
36189620;S104;PACK_1010_002961
39035300;S104;PACK_1000_003146
39036640;S104;PACK_1000_003145
40671720;S104;PACK_1020_003268
40673000;S104;PACK_1020_003267
42283740;S104;PACK_1030_003354
42284960;S104;PACK_1030_003353
43726800;S104;PACK_1010_003475
44272320;S104;PACK_1020_003528
44273570;S104;PACK_1020_003527
46044990;S104;PACK_1030_003617
46046380;S104;PACK_1030_003616
48787810;S104;PACK_1010_003732
49245840;S104;PACK_1020_003785
49246920;S104;PACK_1020_003784
51065320;S104;PACK_1030_003867
51269130;S104;PACK_1000_003914
51270360;S104;PACK_1000_003913
52893550;S104;PACK_1010_003982
52894680;S104;PACK_1010_003981
53443790;S104;PACK_1020_004035
53445090;S104;PACK_1020_004034
56359730;S104;PACK_1030_004120
56664650;S104;PACK_1000_004142
