7863850;S100;PZ_1030_3367;true
7863970;S100;PZ_1030_3368;true
7864090;S100;PZ_1030_3369;true
7864210;S100;PZ_1030_3370;true
7864330;S100;PZ_1030_3371;true
7864450;S100;PZ_1030_3372;true
7864570;S100;PZ_1030_3373;true
7864690;S100;PZ_1030_3374;true
7864810;S100;PZ_1030_3375;true
7864940;S100;PZ_1030_3376;true
7865050;S100;PZ_1030_3377;true
7865170;S100;PZ_1030_3378;true
7865290;S100;PZ_1030_3379;true
7865410;S100;PZ_1030_3380;true
7865530;S100;PZ_1030_3381;true
7866620;S100;PZ_1030_3382;true
8043460;S100;PZ_1030_3468;true
8043580;S100;PZ_1030_3470;true
8043700;S100;PZ_1030_3471;true
8043820;S100;PZ_1030_3472;true
8043950;S100;PZ_1030_3474;true
8044070;S100;PZ_1030_3475;true
8044190;S100;PZ_1030_3476;true
8044310;S100;PZ_1030_3477;true
8044430;S100;PZ_1030_3478;true
8044540;S100;PZ_1030_3480;true
8044670;S100;PZ_1030_3481;true
8044780;S100;PZ_1030_3482;true
8044900;S100;PZ_1030_3483;true
8045030;S100;PZ_1030_3484;true
8045150;S100;PZ_1030_3485;true
8045260;S100;PZ_1030_3486;true
8045380;S100;PZ_1030_3487;true
8045500;S100;PZ_1030_3488;true
8046590;S100;PZ_1030_3489;true
8409150;S100;PZ_1000_3646;false
8419650;S100;PZ_1000_3649;false
8465350;S100;PZ_1000_3654;true
8465660;S100;PZ_1000_3655;true
8465950;S100;PZ_1000_3656;true
8466250;S100;PZ_1000_3657;true
8466550;S100;PZ_1000_3658;true
8466850;S100;PZ_1000_3659;true
8468030;S100;PZ_1000_3660;true
8531630;S100;PZ_1000_3697;false
8597900;S100;PZ_1000_3728;false
9063600;S100;PZ_1010_3918;true
9063750;S100;PZ_1010_3919;true
9063900;S100;PZ_1010_3920;true
9064050;S100;PZ_1010_3921;true
9064200;S100;PZ_1010_3922;true
9064350;S100;PZ_1010_3923;true
9064500;S100;PZ_1010_3924;true
9064650;S100;PZ_1010_3925;true
9064800;S100;PZ_1010_3926;true
9064950;S100;PZ_1010_3927;true
9065100;S100;PZ_1010_3928;true
9065250;S100;PZ_1010_3929;true
9065400;S100;PZ_1010_3930;true
9066500;S100;PZ_1010_3931;true
9068810;S100;PZ_1010_3947;false
9419070;S100;PZ_1010_4094;false
9511360;S100;PZ_1010_4132;false
10902550;S100;PZ_1030_4584;false
10968680;S100;PZ_1030_4629;false
11116700;S100;PZ_1030_4728;false
11707510;S100;PZ_1000_4884;false
11735490;S100;PZ_1000_4898;false
11749340;S100;PZ_1000_4903;false
11959280;S100;PZ_1000_5002;false
11986990;S100;PZ_1000_5015;false
12103490;S100;PZ_1010_5072;false
12363600;S100;PZ_1010_5165;true
12363750;S100;PZ_1010_5166;true
12363900;S100;PZ_1010_5167;true
12364050;S100;PZ_1010_5168;true
12364200;S100;PZ_1010_5169;true
12364350;S100;PZ_1010_5170;true
12364510;S100;PZ_1010_5171;true
12364660;S100;PZ_1010_5172;true
12364810;S100;PZ_1010_5173;true
12364960;S100;PZ_1010_5174;true
12365110;S100;PZ_1010_5175;true
12365260;S100;PZ_1010_5176;true
12365410;S100;PZ_1010_5177;true
12366510;S100;PZ_1010_5178;true
12765730;S100;PZ_1010_5311;false
12905170;S100;PZ_1010_5337;true
12905320;S100;PZ_1010_5338;true
12905470;S100;PZ_1010_5339;true
12905610;S100;PZ_1010_5340;true
12905760;S100;PZ_1010_5341;true
12905910;S100;PZ_1010_5342;true
12906060;S100;PZ_1010_5343;true
12906210;S100;PZ_1010_5344;true
12906360;S100;PZ_1010_5345;true
12906510;S100;PZ_1010_5346;true
12906660;S100;PZ_1010_5347;true
12906810;S100;PZ_1010_5348;true
12906970;S100;PZ_1010_5349;true
12908070;S100;PZ_1010_5350;true
13086100;S100;PZ_1020_5456;false
13205990;S100;PZ_1020_5484;true
13325350;S100;PZ_1020_5498;true
13325650;S100;PZ_1020_5500;true
13325950;S100;PZ_1020_5501;true
13326240;S100;PZ_1020_5502;true
13326550;S100;PZ_1020_5503;true
13326850;S100;PZ_1020_5504;true
13328020;S100;PZ_1020_5505;true
13505390;S100;PZ_1020_5551;true
13505690;S100;PZ_1020_5552;true
13505990;S100;PZ_1020_5553;true
13506290;S100;PZ_1020_5554;true
13506590;S100;PZ_1020_5555;true
13506890;S100;PZ_1020_5556;true
13508060;S100;PZ_1020_5557;true
13817530;S100;PZ_1030_5700;false
14766830;S100;PZ_1030_5956;false
15125230;S100;PZ_1000_6100;true
15125530;S100;PZ_1000_6101;true
15125830;S100;PZ_1000_6102;true
15126130;S100;PZ_1000_6103;true
15126430;S100;PZ_1000_6104;true
15127580;S100;PZ_1000_6105;true
15127880;S100;PZ_1000_6109;false
15129050;S100;PZ_1000_6110;false
15173130;S100;PZ_1000_6128;false
15323980;S100;PZ_1000_6216;false
15327510;S100;PZ_1000_6217;false
15338070;S100;PZ_1000_6223;false
15370370;S100;PZ_1010_6233;false
15747860;S100;PZ_1010_6351;false
15880500;S100;PZ_1010_6421;false
15990520;S100;PZ_1010_6480;false
16023060;S100;PZ_1010_6497;false
17420290;S100;PZ_1030_7122;false
17446130;S100;PZ_1030_7140;false
17464240;S100;PZ_1030_7151;false
17585980;S100;PZ_1030_7192;true
17587070;S100;PZ_1030_7197;false
17588630;S100;PZ_1030_7214;false
17600060;S100;PZ_1030_7226;false
17606090;S100;PZ_1030_7229;false
17647920;S100;PZ_1030_7256;false
17724600;S100;PZ_1000_7279;false
17945380;S100;PZ_1000_7347;true
17945680;S100;PZ_1000_7348;true
17945980;S100;PZ_1000_7349;true
17946280;S100;PZ_1000_7350;true
17946580;S100;PZ_1000_7351;true
17946880;S100;PZ_1000_7352;true
17948050;S100;PZ_1000_7353;true
17965570;S100;PZ_1000_7369;false
18116180;S100;PZ_1000_7432;false
18187050;S100;PZ_1010_7464;false
18391740;S100;PZ_1010_7551;false
18539200;S100;PZ_1010_7632;false
18843540;S100;PZ_1010_7729;false
19940180;S100;PZ_1030_8208;false
20046080;S100;PZ_1030_8243;true
20093900;S100;PZ_1030_8309;false
20277720;S100;PZ_1030_8439;false
20585140;S100;PZ_1000_8526;true
20626760;S100;PZ_1000_8556;false
21244430;S100;PZ_1010_8761;true
21336760;S100;PZ_1010_8831;false
21603600;S100;PZ_1010_8927;true
21603750;S100;PZ_1010_8928;true
21604850;S100;PZ_1010_8929;true
22043300;S100;PZ_1010_9009;false
22281740;S100;PZ_1020_9118;false
22436120;S100;PZ_1020_9192;false
22803490;S100;PZ_1030_9326;true
22803600;S100;PZ_1030_9327;true
22803720;S100;PZ_1030_9328;true
22803840;S100;PZ_1030_9329;true
22803960;S100;PZ_1030_9330;true
22804080;S100;PZ_1030_9331;true
22804200;S100;PZ_1030_9332;true
22804320;S100;PZ_1030_9333;true
22804440;S100;PZ_1030_9334;true
22804560;S100;PZ_1030_9335;true
22805640;S100;PZ_1030_9336;true
23255850;S100;PZ_1030_9645;false
23333920;S100;PZ_1030_9697;false
23772550;S100;PZ_1000_9774;false
23885390;S100;PZ_1000_9782;true
23885690;S100;PZ_1000_9783;true
23885990;S100;PZ_1000_9784;true
23886290;S100;PZ_1000_9785;true
23886590;S100;PZ_1000_9786;true
23886880;S100;PZ_1000_9787;true
23888060;S100;PZ_1000_9788;true
23944010;S100;PZ_1000_9822;false
23954600;S100;PZ_1000_9827;false
23975580;S100;PZ_1000_9835;false
24010490;S100;PZ_1000_9855;false
24065400;S100;PZ_1000_9867;true
24065700;S100;PZ_1000_9868;true
24066000;S100;PZ_1000_9869;true
24066150;S100;PZ_1010_9870;true
24067250;S100;PZ_1010_9871;true
24363590;S100;PZ_1010_9988;true
24363740;S100;PZ_1010_9989;true
24363890;S100;PZ_1010_9990;true
24364040;S100;PZ_1010_9991;true
24364190;S100;PZ_1010_9992;true
24364340;S100;PZ_1010_9993;true
24364490;S100;PZ_1010_9994;true
24364640;S100;PZ_1010_9995;true
24364790;S100;PZ_1010_9996;true
24364940;S100;PZ_1010_9997;true
24365090;S100;PZ_1010_9998;true
24365240;S100;PZ_1010_9999;true
24365390;S100;PZ_1010_10000;true
24366490;S100;PZ_1010_10001;true
24368350;S100;PZ_1010_10014;false
24605670;S100;PZ_1010_10104;true
25055320;S100;PZ_1020_10258;false
25427200;S100;PZ_1030_10434;false
25459100;S100;PZ_1030_10453;false
25585300;S100;PZ_1030_10538;false
25923490;S100;PZ_1030_10621;true
25923620;S100;PZ_1030_10622;true
25923740;S100;PZ_1030_10623;true
25923860;S100;PZ_1030_10624;true
25923980;S100;PZ_1030_10625;true
25925060;S100;PZ_1030_10626;true
26766150;S100;PZ_1030_10783;true
26830440;S100;PZ_1030_10850;false
26834460;S100;PZ_1030_10854;false
26945060;S100;PZ_1030_10872;true
26945180;S100;PZ_1030_10873;true
26945290;S100;PZ_1030_10874;true
26945410;S100;PZ_1030_10875;true
26945530;S100;PZ_1030_10876;true
26945650;S100;PZ_1030_10877;true
26945770;S100;PZ_1030_10878;true
26945890;S100;PZ_1030_10879;true
26946010;S100;PZ_1030_10880;true
26946130;S100;PZ_1030_10881;true
26946250;S100;PZ_1030_10882;true
26946370;S100;PZ_1030_10883;true
26946490;S100;PZ_1030_10884;true
26946610;S100;PZ_1030_10885;true
26946730;S100;PZ_1030_10886;true
26946850;S100;PZ_1030_10887;true
26946970;S100;PZ_1030_10888;true
26947090;S100;PZ_1030_10889;true
26948170;S100;PZ_1030_10890;true
26949540;S100;PZ_1000_10898;false
27001870;S100;PZ_1000_10925;false
27481910;S100;PZ_1010_11172;false
27544430;S100;PZ_1010_11174;true
27596740;S100;PZ_1010_11219;false
28506380;S100;PZ_1010_11416;true
28863740;S100;PZ_1020_11473;true
28864040;S100;PZ_1020_11474;true
28864330;S100;PZ_1020_11475;true
28864630;S100;PZ_1020_11476;true
28864930;S100;PZ_1020_11477;true
28865230;S100;PZ_1020_11478;true
28866400;S100;PZ_1020_11479;true
29105180;S100;PZ_1020_11556;true
29278820;S100;PZ_1030_11659;false
29298880;S100;PZ_1030_11671;false
30144460;S100;PZ_1030_11852;false
30188540;S100;PZ_1030_11874;false
31111660;S100;PZ_1030_12002;false
31271780;S100;PZ_1030_12092;false
31462860;S100;PZ_1000_12196;false
31529280;S100;PZ_1000_12227;false
31703810;S100;PZ_1010_12309;false
32146050;S100;PZ_1010_12430;false
32329030;S100;PZ_1010_12524;false
33554840;S100;PZ_1030_12969;false
33668930;S100;PZ_1030_13045;false
34317360;S100;PZ_1030_13227;false
34620580;S100;PZ_1000_13400;false
35512650;S100;PZ_1010_13615;false
35522600;S100;PZ_1010_13624;false
35595060;S100;PZ_1010_13670;false
35825170;S100;PZ_1010_13744;true
35825320;S100;PZ_1010_13745;true
35825470;S100;PZ_1010_13746;true
35825620;S100;PZ_1010_13747;true
35825760;S100;PZ_1010_13748;true
35825910;S100;PZ_1010_13749;true
35826060;S100;PZ_1010_13750;true
35826210;S100;PZ_1010_13751;true
35826360;S100;PZ_1010_13752;true
35826510;S100;PZ_1010_13753;true
35826660;S100;PZ_1010_13754;true
35826810;S100;PZ_1010_13755;true
35826960;S100;PZ_1010_13756;true
35828060;S100;PZ_1010_13757;true
35892570;S100;PZ_1010_13804;false
35949960;S100;PZ_1010_13827;false
37402610;S100;PZ_1030_14205;false
37685020;S100;PZ_1030_14273;true
37685140;S100;PZ_1030_14274;true
37685260;S100;PZ_1030_14275;true
37685380;S100;PZ_1030_14276;true
37685500;S100;PZ_1030_14277;true
37685610;S100;PZ_1030_14278;true
37685730;S100;PZ_1030_14279;true
37685850;S100;PZ_1030_14280;true
37685970;S100;PZ_1030_14281;true
37686090;S100;PZ_1030_14282;true
37686210;S100;PZ_1030_14283;true
37686330;S100;PZ_1030_14284;true
37686450;S100;PZ_1030_14285;true
37686570;S100;PZ_1030_14286;true
37686690;S100;PZ_1030_14287;true
37686800;S100;PZ_1030_14288;true
37686930;S100;PZ_1030_14289;true
37687050;S100;PZ_1030_14290;true
37687830;S100;PZ_1030_14291;true
37688920;S100;PZ_1030_14298;false
38690090;S100;PZ_1000_14597;false
38739200;S100;PZ_1000_14619;false
38825400;S100;PZ_1000_14642;true
38825700;S100;PZ_1000_14643;true
38825990;S100;PZ_1000_14644;true
38826290;S100;PZ_1000_14645;true
38826590;S100;PZ_1000_14646;true
38826890;S100;PZ_1000_14647;true
38828070;S100;PZ_1000_14648;true
38868150;S100;PZ_1000_14672;false
38882100;S100;PZ_1000_14680;false
38938130;S100;PZ_1000_14708;false
38952060;S100;PZ_1000_14715;false
39109450;S100;PZ_1010_14793;false
39124400;S100;PZ_1010_14800;false
39663580;S100;PZ_1010_14952;true
39663730;S100;PZ_1010_14953;true
39663880;S100;PZ_1010_14954;true
39664030;S100;PZ_1010_14955;true
39664180;S100;PZ_1010_14956;true
39664330;S100;PZ_1010_14957;true
39664480;S100;PZ_1010_14958;true
39664630;S100;PZ_1010_14959;true
39665730;S100;PZ_1010_14960;true
40324280;S100;PZ_1020_15202;false
40341730;S100;PZ_1020_15211;false
40539590;S100;PZ_1030_15293;false
40581450;S100;PZ_1030_15314;false
41333580;S100;PZ_1030_15525;false
42110010;S100;PZ_1030_15694;false
42183470;S100;PZ_1030_15720;true
42183580;S100;PZ_1030_15721;true
42183700;S100;PZ_1030_15722;true
42183820;S100;PZ_1030_15723;true
42183940;S100;PZ_1030_15724;true
42184060;S100;PZ_1030_15725;true
42184180;S100;PZ_1030_15726;true
42184290;S100;PZ_1030_15727;true
42184410;S100;PZ_1030_15728;true
42184530;S100;PZ_1030_15729;true
42185620;S100;PZ_1030_15730;true
43084650;S100;PZ_1010_16144;false
43134580;S100;PZ_1010_16170;false
43263590;S100;PZ_1010_16193;true
43263740;S100;PZ_1010_16194;true
43263890;S100;PZ_1010_16195;true
43264040;S100;PZ_1010_16196;true
43264190;S100;PZ_1010_16197;true
43264340;S100;PZ_1010_16198;true
43264490;S100;PZ_1010_16199;true
43264640;S100;PZ_1010_16200;true
43264790;S100;PZ_1010_16201;true
43264940;S100;PZ_1010_16202;true
43265090;S100;PZ_1010_16203;true
43265240;S100;PZ_1010_16204;true
43265390;S100;PZ_1010_16205;true
43266360;S100;PZ_1010_16206;true
43267460;S100;PZ_1010_16213;false
43347030;S100;PZ_1010_16270;false
43526550;S100;PZ_1010_16298;false
44226150;S100;PZ_1020_16493;true
44229320;S100;PZ_1030_16505;false
44240110;S100;PZ_1030_16512;false
45887910;S100;PZ_1030_16912;false
46102010;S100;PZ_1000_17030;false
46746480;S100;PZ_1000_17053;true
46805340;S100;PZ_1000_17065;true
46805640;S100;PZ_1000_17066;true
46805940;S100;PZ_1000_17067;true
46806240;S100;PZ_1000_17068;true
46806540;S100;PZ_1000_17069;true
46806840;S100;PZ_1000_17070;true
46808020;S100;PZ_1000_17071;true
46899710;S100;PZ_1000_17129;false
46920760;S100;PZ_1000_17141;false
47138190;S100;PZ_1010_17239;false
47325280;S100;PZ_1010_17306;false
47645160;S100;PZ_1010_17338;true
47645310;S100;PZ_1010_17339;true
47645460;S100;PZ_1010_17340;true
47645610;S100;PZ_1010_17341;true
47645760;S100;PZ_1010_17342;true
47645910;S100;PZ_1010_17343;true
47646060;S100;PZ_1010_17344;true
47646210;S100;PZ_1010_17345;true
47646360;S100;PZ_1010_17346;true
47646510;S100;PZ_1010_17347;true
47646660;S100;PZ_1010_17348;true
47646810;S100;PZ_1010_17349;true
47646960;S100;PZ_1010_17350;true
47648060;S100;PZ_1010_17351;true
47953240;S100;PZ_1010_17513;false
48956760;S100;PZ_1020_17629;false
49200870;S100;PZ_1030_17733;false
49220910;S100;PZ_1030_17752;false
49311010;S100;PZ_1030_17822;false
50465070;S100;PZ_1030_17981;true
50465200;S100;PZ_1030_17982;true
50465320;S100;PZ_1030_17983;true
50465440;S100;PZ_1030_17984;true
50465560;S100;PZ_1030_17985;true
50465680;S100;PZ_1030_17986;true
50465800;S100;PZ_1030_17987;true
50465920;S100;PZ_1030_17988;true
50466040;S100;PZ_1030_17989;true
50466160;S100;PZ_1030_17990;true
50466280;S100;PZ_1030_17991;true
50466400;S100;PZ_1030_17992;true
50467490;S100;PZ_1030_17993;true
50682060;S100;PZ_1030_18142;false
50710040;S100;PZ_1030_18160;false
50883470;S100;PZ_1030_18178;true
50883590;S100;PZ_1030_18179;true
50883710;S100;PZ_1030_18180;true
50883830;S100;PZ_1030_18181;true
50883950;S100;PZ_1030_18182;true
50884070;S100;PZ_1030_18183;true
50884190;S100;PZ_1030_18184;true
50884310;S100;PZ_1030_18185;true
50884430;S100;PZ_1030_18186;true
50884560;S100;PZ_1030_18187;true
50884670;S100;PZ_1030_18188;true
50884970;S100;PZ_1000_18189;true
50885270;S100;PZ_1000_18190;true
50885580;S100;PZ_1000_18191;true
50886750;S100;PZ_1000_18192;false
51003530;S100;PZ_1000_18233;false
51003820;S100;PZ_1000_18235;true
51004120;S100;PZ_1000_18236;true
51004420;S100;PZ_1000_18237;true
51004720;S100;PZ_1000_18238;true
51005020;S100;PZ_1000_18239;true
51005310;S100;PZ_1000_18240;true
51006490;S100;PZ_1000_18241;true
51029150;S100;PZ_1000_18254;false
51975580;S100;PZ_1010_18538;false
52083590;S100;PZ_1010_18550;true
52083740;S100;PZ_1010_18551;true
52083890;S100;PZ_1010_18552;true
52084040;S100;PZ_1010_18553;true
52084190;S100;PZ_1010_18554;true
52084340;S100;PZ_1010_18555;true
52084490;S100;PZ_1010_18556;true
52084630;S100;PZ_1010_18557;true
52084780;S100;PZ_1010_18558;true
52084930;S100;PZ_1010_18559;true
52085080;S100;PZ_1010_18560;true
52085230;S100;PZ_1010_18561;true
52085380;S100;PZ_1010_18562;true
52086480;S100;PZ_1010_18563;true
52881250;S100;PZ_1020_18750;false
53403480;S100;PZ_1030_18951;true
53403600;S100;PZ_1030_18953;true
53403710;S100;PZ_1030_18954;true
53403830;S100;PZ_1030_18955;true
53403950;S100;PZ_1030_18956;true
53404060;S100;PZ_1030_18957;true
53404180;S100;PZ_1030_18958;true
53404300;S100;PZ_1030_18959;true
53404420;S100;PZ_1030_18960;true
53404540;S100;PZ_1030_18961;true
53404660;S100;PZ_1030_18962;true
53404770;S100;PZ_1030_18963;true
53404900;S100;PZ_1030_18964;true
53405020;S100;PZ_1030_18965;true
53405130;S100;PZ_1030_18966;true
53405250;S100;PZ_1030_18967;true
53405380;S100;PZ_1030_18968;true
53405490;S100;PZ_1030_18969;true
53406580;S100;PZ_1030_18970;true
56188080;S100;PZ_1030_19384;false
56270230;S100;PZ_1000_19417;false
56361370;S100;PZ_1000_19447;false
56584850;S100;PZ_1000_19531;false
