424220;S13;PAL_000001
824210;S13;PAL_000002
1297260;S13;PAL_000003
1531580;S13;PAL_000004
1690430;S13;PAL_000005
2481250;S13;PAL_000006
2533430;S13;PAL_000007
2720480;S13;PAL_000008
2828460;S13;PAL_000009
3329110;S13;PAL_000010
3546910;S13;PAL_000011
4238160;S13;PAL_000012
4469760;S13;PAL_000013
5245540;S13;PAL_000014
5524840;S13;PAL_000015
5971420;S13;PAL_000016
6637390;S13;PAL_000017
6878020;S13;PAL_000018
7037070;S13;PAL_000019
7560180;S13;PAL_000020
7971770;S13;PAL_000021
8605300;S13;PAL_000022
9164620;S13;PAL_000023
9835560;S13;PAL_000024
10568460;S13;PAL_000025
10608070;S13;PAL_000026
10793190;S13;PAL_000027
10922220;S13;PAL_000028
11652990;S13;PAL_000029
11930800;S13;PAL_000030
12175000;S13;PAL_000031
12548680;S13;PAL_000032
12913010;S13;PAL_000033
13868320;S13;PAL_000034
14108580;S13;PAL_000035
14266330;S13;PAL_000036
15230190;S13;PAL_000037
15691820;S13;PAL_000038
16119390;S13;PAL_000039
16231930;S13;PAL_000040
17076230;S13;PAL_000041
17758170;S13;PAL_000042
18064150;S13;PAL_000043
18162610;S13;PAL_000044
18943700;S13;PAL_000045
19590030;S13;PAL_000046
20057120;S13;PAL_000047
21082070;S13;PAL_000048
21268740;S13;PAL_000049
21375280;S13;PAL_000050
22646740;S13;PAL_000051
23160450;S13;PAL_000052
23660370;S13;PAL_000053
23794910;S13;PAL_000054
24316140;S13;PAL_000055
25480580;S13;PAL_000056
25767680;S13;PAL_000057
26012660;S13;PAL_000058
26507390;S13;PAL_000059
26836940;S13;PAL_000060
27972660;S13;PAL_000061
28104040;S13;PAL_000062
