422170;S12;PAL_000001
822160;S12;PAL_000002
1295200;S12;PAL_000003
1529530;S12;PAL_000004
1688370;S12;PAL_000005
2479190;S12;PAL_000006
2531380;S12;PAL_000007
2718430;S12;PAL_000008
2826400;S12;PAL_000009
3327060;S12;PAL_000010
3544860;S12;PAL_000011
4236110;S12;PAL_000012
4467700;S12;PAL_000013
5243480;S12;PAL_000014
5522790;S12;PAL_000015
5969370;S12;PAL_000016
6635340;S12;PAL_000017
6875960;S12;PAL_000018
7035010;S12;PAL_000019
7558130;S12;PAL_000020
7969710;S12;PAL_000021
8603240;S12;PAL_000022
9162570;S12;PAL_000023
9833500;S12;PAL_000024
10566410;S12;PAL_000025
10606010;S12;PAL_000026
10791140;S12;PAL_000027
10920160;S12;PAL_000028
11650940;S12;PAL_000029
11928750;S12;PAL_000030
12172950;S12;PAL_000031
12546630;S12;PAL_000032
12910960;S12;PAL_000033
13866270;S12;PAL_000034
14106520;S12;PAL_000035
14264280;S12;PAL_000036
15228140;S12;PAL_000037
15689770;S12;PAL_000038
16117330;S12;PAL_000039
16229880;S12;PAL_000040
17074180;S12;PAL_000041
17756120;S12;PAL_000042
18062100;S12;PAL_000043
18160550;S12;PAL_000044
18941650;S12;PAL_000045
19587970;S12;PAL_000046
20055060;S12;PAL_000047
21080020;S12;PAL_000048
21266690;S12;PAL_000049
21373220;S12;PAL_000050
22644680;S12;PAL_000051
23158390;S12;PAL_000052
23658320;S12;PAL_000053
23792860;S12;PAL_000054
24314090;S12;PAL_000055
25478530;S12;PAL_000056
25765630;S12;PAL_000057
26010610;S12;PAL_000058
26505340;S12;PAL_000059
26834890;S12;PAL_000060
27970600;S12;PAL_000061
28101980;S12;PAL_000062
