3170;S2;PZ_1000_1
6660;S2;PZ_1000_3
10140;S2;PZ_1000_4
13630;S2;PZ_1000_5
17190;S2;PZ_1000_6
20680;S2;PZ_1000_7
24150;S2;PZ_1000_8
27630;S2;PZ_1000_9
31180;S2;PZ_1000_10
34710;S2;PZ_1000_11
38210;S2;PZ_1000_13
41720;S2;PZ_1000_14
45250;S2;PZ_1000_16
48790;S2;PZ_1000_17
52340;S2;PZ_1000_19
55780;S2;PZ_1000_20
59320;S2;PZ_1000_22
62850;S2;PZ_1000_24
66340;S2;PZ_1000_26
69880;S2;PZ_1000_27
73420;S2;PZ_1000_29
76920;S2;PZ_1000_30
80380;S2;PZ_1000_32
83900;S2;PZ_1000_33
87470;S2;PZ_1000_36
90910;S2;PZ_1000_37
94420;S2;PZ_1000_39
97900;S2;PZ_1000_40
101310;S2;PZ_1000_42
104790;S2;PZ_1000_43
108310;S2;PZ_1000_46
111800;S2;PZ_1000_47
115310;S2;PZ_1000_49
118780;S2;PZ_1000_50
122300;S2;PZ_1000_52
125820;S2;PZ_1000_54
129370;S2;PZ_1000_56
132870;S2;PZ_1000_57
136370;S2;PZ_1000_59
139870;S2;PZ_1000_60
143370;S2;PZ_1000_62
146870;S2;PZ_1000_63
150460;S2;PZ_1000_66
154040;S2;PZ_1000_67
157510;S2;PZ_1000_69
161070;S2;PZ_1000_70
164580;S2;PZ_1000_72
168110;S2;PZ_1000_74
171600;S2;PZ_1000_76
175120;S2;PZ_1000_77
178660;S2;PZ_1000_79
182240;S2;PZ_1000_80
185720;S2;PZ_1000_82
189250;S2;PZ_1000_83
192750;S2;PZ_1000_86
196290;S2;PZ_1000_87
199800;S2;PZ_1000_89
203300;S2;PZ_1000_90
206810;S2;PZ_1000_92
210370;S2;PZ_1000_94
213890;S2;PZ_1000_96
217360;S2;PZ_1000_97
220860;S2;PZ_1000_99
224360;S2;PZ_1000_100
227920;S2;PZ_1000_102
231410;S2;PZ_1000_103
234900;S2;PZ_1000_106
238350;S2;PZ_1000_107
241890;S2;PZ_1000_109
245400;S2;PZ_1000_110
248880;S2;PZ_1000_112
252300;S2;PZ_1000_113
255750;S2;PZ_1000_116
259320;S2;PZ_1000_117
262740;S2;PZ_1000_119
266300;S2;PZ_1000_120
269840;S2;PZ_1000_121
273320;S2;PZ_1000_123
276900;S2;PZ_1000_125
280400;S2;PZ_1000_126
283830;S2;PZ_1000_128
287310;S2;PZ_1000_129
290830;S2;PZ_1000_131
294330;S2;PZ_1000_132
297820;S2;PZ_1000_134
301360;S2;PZ_1000_136
304840;S2;PZ_1000_138
308380;S2;PZ_1000_139
311840;S2;PZ_1000_141
315250;S2;PZ_1000_142
318680;S2;PZ_1000_144
322140;S2;PZ_1000_145
325610;S2;PZ_1000_148
329090;S2;PZ_1000_149
332590;S2;PZ_1000_151
336040;S2;PZ_1000_152
339540;S2;PZ_1000_154
343070;S2;PZ_1000_155
346600;S2;PZ_1000_158
350040;S2;PZ_1000_159
353520;S2;PZ_1000_161
357000;S2;PZ_1000_162
420170;S2;PZ_1000_164
422830;S2;PZ_1000_165
423130;S2;PZ_1000_168
423430;S2;PZ_1000_169
423730;S2;PZ_1000_170
424020;S2;PZ_1000_172
424170;S2;PZ_1010_174
424320;S2;PZ_1010_175
424470;S2;PZ_1010_176
424620;S2;PZ_1010_177
424780;S2;PZ_1010_178
424930;S2;PZ_1010_179
425130;S2;PZ_1010_180
427220;S2;PZ_1010_183
429710;S2;PZ_1010_184
432200;S2;PZ_1010_185
434660;S2;PZ_1010_186
437180;S2;PZ_1010_187
439680;S2;PZ_1010_188
442200;S2;PZ_1010_189
444660;S2;PZ_1010_190
447150;S2;PZ_1010_191
449690;S2;PZ_1010_192
452240;S2;PZ_1010_194
454740;S2;PZ_1010_195
457290;S2;PZ_1010_197
459730;S2;PZ_1010_198
462200;S2;PZ_1010_200
464660;S2;PZ_1010_201
467170;S2;PZ_1010_202
469740;S2;PZ_1010_205
472220;S2;PZ_1010_206
474700;S2;PZ_1010_207
477200;S2;PZ_1010_209
479670;S2;PZ_1010_210
482180;S2;PZ_1010_211
484690;S2;PZ_1010_213
487170;S2;PZ_1010_214
489660;S2;PZ_1010_215
492200;S2;PZ_1010_217
494750;S2;PZ_1010_218
497300;S2;PZ_1010_220
499730;S2;PZ_1010_222
502200;S2;PZ_1010_223
504690;S2;PZ_1010_225
507190;S2;PZ_1010_226
509740;S2;PZ_1010_227
512200;S2;PZ_1010_229
514690;S2;PZ_1010_230
517220;S2;PZ_1010_232
519790;S2;PZ_1010_234
522310;S2;PZ_1010_235
