5590;S3;PZ_1000_1
9080;S3;PZ_1000_3
12560;S3;PZ_1000_4
16050;S3;PZ_1000_5
19610;S3;PZ_1000_6
23100;S3;PZ_1000_7
26570;S3;PZ_1000_8
30050;S3;PZ_1000_9
33600;S3;PZ_1000_10
37130;S3;PZ_1000_11
40630;S3;PZ_1000_13
44140;S3;PZ_1000_14
47670;S3;PZ_1000_16
51210;S3;PZ_1000_17
54750;S3;PZ_1000_19
58200;S3;PZ_1000_20
61740;S3;PZ_1000_22
65270;S3;PZ_1000_24
68760;S3;PZ_1000_26
72300;S3;PZ_1000_27
75840;S3;PZ_1000_29
79340;S3;PZ_1000_30
82800;S3;PZ_1000_32
86320;S3;PZ_1000_33
89880;S3;PZ_1000_36
93320;S3;PZ_1000_37
96840;S3;PZ_1000_39
100320;S3;PZ_1000_40
103730;S3;PZ_1000_42
107210;S3;PZ_1000_43
110730;S3;PZ_1000_46
114220;S3;PZ_1000_47
117730;S3;PZ_1000_49
121200;S3;PZ_1000_50
124710;S3;PZ_1000_52
128240;S3;PZ_1000_54
131790;S3;PZ_1000_56
135290;S3;PZ_1000_57
138780;S3;PZ_1000_59
142280;S3;PZ_1000_60
145790;S3;PZ_1000_62
149290;S3;PZ_1000_63
152870;S3;PZ_1000_66
156460;S3;PZ_1000_67
159930;S3;PZ_1000_69
163490;S3;PZ_1000_70
167000;S3;PZ_1000_72
170520;S3;PZ_1000_74
174020;S3;PZ_1000_76
177540;S3;PZ_1000_77
181080;S3;PZ_1000_79
184660;S3;PZ_1000_80
188140;S3;PZ_1000_82
191670;S3;PZ_1000_83
195170;S3;PZ_1000_86
198710;S3;PZ_1000_87
202210;S3;PZ_1000_89
205720;S3;PZ_1000_90
209220;S3;PZ_1000_92
212790;S3;PZ_1000_94
216310;S3;PZ_1000_96
219780;S3;PZ_1000_97
223280;S3;PZ_1000_99
226780;S3;PZ_1000_100
230340;S3;PZ_1000_102
233820;S3;PZ_1000_103
237310;S3;PZ_1000_106
240770;S3;PZ_1000_107
244310;S3;PZ_1000_109
247820;S3;PZ_1000_110
251300;S3;PZ_1000_112
254720;S3;PZ_1000_113
258170;S3;PZ_1000_116
261740;S3;PZ_1000_117
265160;S3;PZ_1000_119
268720;S3;PZ_1000_120
272260;S3;PZ_1000_121
275740;S3;PZ_1000_123
279320;S3;PZ_1000_125
282820;S3;PZ_1000_126
286250;S3;PZ_1000_128
289730;S3;PZ_1000_129
293250;S3;PZ_1000_131
296750;S3;PZ_1000_132
300230;S3;PZ_1000_134
303780;S3;PZ_1000_136
307250;S3;PZ_1000_138
